"Format","MoTeC CSV File",,,"Workbook","GPS"
"Venue","Spielberg Autocross",,,"Worksheet","Worksheet (1)"
"Vehicle","GFR16e",,,"Vehicle Desc",""
"Driver","Rainer Pfeffer",,,"Engine ID",""
"Device","ADL"
"Comment","Autocross",,,"Session","2016"
"Log Date","03.08.2016",,,"Origin Time","0,000","s"
"Log Time","16:48:24",,,"Start Time","0,020","s"
"Sample Rate","20,000","Hz",,"End Time","2141,970","s"
"Duration","2141,950","s",,"Start Distance","0","m"
"Range","No Lap (selection)",,,"End Distance","2365","m"


"Time","GPS Latitude","GPS Longitude","GPS Altitude","GPS Sats Used"
"s","deg","deg","m",""


"18,800","47,2205400","14,7613083","692,5","9"
"18,850","47,2205400","14,7613083","692,5","9"
"18,900","47,2205400","14,7613083","692,5","9"
"18,950","47,2205400","14,7613083","692,5","9"
"19,000","47,2205400","14,7613083","692,5","9"
"19,050","47,2205400","14,7613083","692,5","9"
"19,100","47,2205400","14,7613083","692,5","9"
"19,150","47,2205400","14,7613083","692,5","9"
"19,200","47,2205400","14,7613083","692,5","9"
"19,250","47,2205400","14,7613083","692,5","9"
"19,300","47,2205400","14,7613083","692,5","9"
"19,350","47,2205400","14,7613083","692,5","9"
"19,400","47,2205400","14,7613083","692,5","9"
"19,450","47,2205400","14,7613083","692,5","9"
"19,500","47,2205400","14,7613083","692,5","9"
"19,550","47,2205400","14,7613083","692,5","9"
"19,600","47,2205400","14,7613083","692,5","9"
"19,650","47,2205400","14,7613083","692,5","9"
"19,700","47,2205400","14,7613083","692,4","9"
"19,750","47,2205400","14,7613083","692,4","9"
"19,800","47,2205400","14,7613083","692,4","9"
"19,850","47,2205400","14,7613083","692,4","9"
"19,900","47,2205400","14,7613083","692,4","9"
"19,950","47,2205400","14,7613083","692,4","9"
"20,000","47,2205400","14,7613083","692,4","9"
"20,050","47,2205400","14,7613083","692,4","9"
"20,100","47,2205400","14,7613083","692,4","9"
"20,150","47,2205400","14,7613083","692,4","9"
"20,200","47,2205400","14,7613083","692,4","9"
"20,250","47,2205400","14,7613083","692,4","9"
"20,300","47,2205400","14,7613083","692,4","9"
"20,350","47,2205400","14,7613083","692,4","9"
"20,400","47,2205400","14,7613083","692,4","9"
"20,450","47,2205400","14,7613083","692,4","9"
"20,500","47,2205400","14,7613083","692,4","9"
"20,550","47,2205400","14,7613083","692,4","9"
"20,600","47,2205400","14,7613083","692,4","9"
